"","X1","X2","X3"
"465",1429.2,75063.3429216195,24694.4555337803
"466",1432.6,75235.1487576775,24835.0925103372
"467",1435.6,75386.7421424345,24959.1864676672
"468",1439.4,75578.7604297935,25116.3754648425
"469",1442.4,75730.3538145505,25240.4746188776
"470",1445.5,75887.0003121328,25368.7127618863
"471",1447.7,75998.168794288,25459.7219060676
"472",1451.9,76210.3995329478,25633.4698814495
"473",1454.9,76361.9929177049,25757.5781468331
"474",1458.7,76554.0112050638,25914.7849685972
"475",1461.4,76690.4452513452,26026.4865719255
"476",1464.8,76862.2510874032,26167.1501993468
"477",1467.4,76993.6320208593,26274.7182454277
"478",1473.9,77322.0843544995,26543.6448398457
"479",1477.3,77493.8901905575,26684.3177510019
"480",1480.7,77665.6960266155,26824.993094666
"481",1483.7,77817.2894113726,26949.1203875808
"482",1487.1,77989.0952474306,27089.8002074376
"483",1489.8,78125.5292937119,27201.518192926
"484",1493.2,78297.3351297699,27342.2021583585
"485",1493.6,78317.5475810708,27358.7533624439
"486",1496.6,78469.1409658279,27482.8883849
"487",1500,78640.9468018859,27623.5768380033
"488",1503.3,78807.6995251186,27760.129492665
"489",1505.8,78934.0273457495,27863.5798300711
"490",1509.1,79100.7800689823,28000.136042079
"491",1512.1,79252.3734537393,28124.2797748879
"492",1515.7,79434.2855154478,28273.2543875578
"493",1518.3,79565.6664489039,28380.8485912991
"494",1521.2,79712.2067208357,28500.8589050542
"495",1524.1,79858.7469927675,28620.8706711967
"496",1527.8,80045.7121673012,28773.9912112758
"497",1530.3,80172.0399879321,28877.452338558
"498",1533.6,80338.7927111648,29014.0226136464
"499",1536.9,80505.5454343976,29150.5946713858
"500",1540.2,80672.2981576304,29287.1684868377
"501",1543.1,80818.8384295622,29407.1893320573
"502",1545.7,80950.2193630183,29514.7953523455
"503",1549.3,81132.1314247267,29663.7900365074
"504",1552.2,81278.6716966586,29783.8149771471
"505",1555.1,81425.2119685904,29903.8411904535
