"","X1","X2","X3"
"200",1565,74385.6181644544,26906.9168181727
"201",1568,74536.3815711656,27030.7951097408
"202",1570,74636.8905089732,27113.3811492495
"203",1575,74888.1628534919,27319.8480122352
"204",1580,75139.4351980106,27526.3173501562
"205",1585,75390.7075425294,27732.7891077354
"206",1590,75641.9798870481,27939.2632313286
"207",1595,75893.2522315669,28145.7396688655
"208",1598,76044.0156382781,28269.6266209887
"209",1599,76094.2701071819,28310.9224509126
"210",1600,76144.5245760856,28352.2183697919
"211",1603,76295.2879827969,28476.1066562928
"212",1604,76345.5424517006,28517.4029271353
"213",1605,76395.7969206044,28558.6992850149
"214",1610,76647.0692651232,28765.182366851
"215",1615,76898.3416096419,28971.6675689752
"216",1620,77149.6139541607,29178.1548463736
"217",1625,77400.8862986794,29384.644155297
"218",1630,77652.1586431982,29591.1354532172
"219",1635,77903.4309877169,29797.628698784
"220",1640,78154.7033322356,30004.1238517853
"221",1645,78405.9756767544,30210.6208731083
"222",1650,78657.2480212731,30417.1197247016
"223",1655,78908.5203657919,30623.6203695402
"224",1660,79159.7927103107,30830.1227715902
"225",1665,79411.0650548294,31036.626895777
"226",1670,79662.3373993482,31243.1327079528
"227",1675,79913.6097438669,31449.6401748663
"228",1680,80164.8820883857,31656.1492641336
"229",1685,80416.1544329044,31862.6599442104
"230",1690,80667.4267774231,32069.1721843642
"231",1695,80918.6991219419,32275.6859546493
"232",1700,81169.9714664606,32482.201225881
"233",1715,81923.7885000169,33101.7557643316
"234",1720,82175.0608445356,33308.2767619082
"235",1725,82426.3331890544,33514.7991251181
"236",1730,82677.6055335732,33721.3228288704
"237",1735,82928.8778780919,33927.8478486848
"238",1740,83180.1502226106,34134.3741606734
"239",1745,83431.4225671294,34340.9017415228
"240",1750,83682.6949116482,34547.430568477
"241",1755,83933.9672561669,34753.9606193206
"242",1760,84185.2396006857,34960.491872363
"243",1765,84436.5119452044,35167.0243064233
"244",1770,84687.7842897231,35373.5579008151
"245",1775,84939.0566342419,35580.0926353318
"246",1780,85190.3289787606,35786.6284902337
"247",1785,85441.6013232794,35993.1654462336
"248",1790,85692.8736677981,36199.7034844848
"249",1795,85944.1460123169,36406.242586568
"250",1800,86195.4183568357,36612.7827344792
"251",1803,86346.1817635469,36736.7073178854
"252",1805,86446.6907013544,36819.3239106187
"253",1808,86597.4541080656,36943.2491026776
"254",1810,86697.9630458732,37025.8660977791
"255",1813,86848.7264525844,37149.7918883504
"256",1815,86949.2353903919,37232.4092791348
"257",1818,87099.9987971032,37356.335658302
"258",1820,87200.5077349106,37438.9534382317
"259",1823,87351.2711416219,37562.8803962961
"260",1825,87451.7800794294,37645.4985589764
"261",1830,87703.0524239481,37852.0446256267
"262",1835,87954.3247684669,38058.5916227823
"263",1840,88205.5971129856,38265.1395353751
"264",1845,88456.8694575044,38471.6883486606
"265",1850,88708.1418020232,38678.2380482093
"266",1855,88959.4141465419,38884.788619898
"267",1860,89210.6864910607,39091.3400499023
"268",1865,89461.9588355794,39297.8923246879
