Ages;mean;X0.95_inf;X0.95_sup;mean.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.95_inf.3;X0.95_sup.3
18,06873584;7,209285416;-1,597034166;16,01910856;793,5564149;369,4077019;1308,725158;16,38945612;9,233263952;23,54283511;-2,536483411;-13,57802686;8,513060914
18,38324779;7,120498344;-0,647673595;14,89090402;821,7069953;386,8215278;1345,473171;15,88953398;9,11928511;22,66058161;-1,636950746;-11,25439008;7,984957575
18,51676788;5,608235425;-3,523969537;14,74359029;757,2381743;302,9123655;1318,489478;15,33501104;7,979726265;22,695726;-4,060018185;-16,30264639;8,176329648
18,99466383;7,423391421;-0,731401944;15,57452898;841,6672427;387,8510472;1385,605897;16,45088604;9,574225537;23,33261348;-1,77473026;-12,28053349;8,737543403
18,749597;6,452094765;-1,749481181;14,64370046;802,650164;365,3369516;1330,720953;15,53984823;8,716063626;22,36991004;-2,628222374;-13,29263255;8,040173079
19,29236538;6,791456711;-1,881537147;15,46878422;832,8359584;387,1911312;1368,23402;15,75561729;8,657039092;22,8569266;-2,422239123;-13,82923907;8,988404861
19,29716283;7,849852837;-0,504640227;16,19654788;778,6508007;332,7793716;1326,132864;16,8103464;9,352604783;24,27152035;-1,204012687;-11,36083773;8,952725072
19,6141612;6,718707362;-2,011970157;15,44781597;835,3713347;386,8493942;1379,258436;15,63597555;8,275334513;22,9963547;-2,418671512;-13,66392672;8,823590259
19,54783957;5,560773502;-3,052257963;14,17898765;838,4315205;387,7501601;1383,849923;14,70855152;7,561031091;21,85051772;-3,411406276;-14,62106977;7,816429288
19,94827261;8,116632461;0,623521663;15,59553109;792,2409907;394,6066719;1259,731341;17,06463495;11,04271949;23,09296653;-0,431916275;-9,962414089;9,103338215
20,15309027;7,5505995;-0,73568448;15,8312132;853,7329082;376,9792857;1429,232833;15,9099655;8,622808118;23,19101449;-1,086668082;-11,72119329;9,551287182
20,59021966;6,389341479;-3,131442847;15,90865888;812,3146614;335,642589;1396,436103;16,13007293;8,684079181;23,58859213;-3,317728329;-16,28913029;9,652036549
20,8945562;5,749627925;-3,480100775;14,98129492;879,599604;403,92424;1448,113551;14,98386208;7,811710284;22,14637026;-3,947422639;-16,73068218;8,852075264
20,42037365;6,694713427;-2,207694415;15,59827969;823,3227948;369,1304284;1371,984275;15,88107647;8,570187441;23,1879665;-2,581636325;-14,08674398;8,938739781
21,05811512;7,768765303;-0,767465049;16,30873148;827,8766469;375,9340708;1371,114063;16,60439353;9,456209451;23,74330814;-1,365835586;-12,30309447;9,581890113
20,91037142;8,49565718;-0,160461403;17,14826527;763,9995028;309,9852178;1323,979046;17,22258994;9,664825034;24,78090518;-0,496155313;-11,13245161;10,14324763
21,70862503;8,825610105;1,951665849;15,71241184;792,4356261;449,6907966;1183,143598;17,61432448;11,96313482;23,26938802;0,246170764;-8,327674548;8,825095039
21,75147448;7,197479886;-0,992645299;15,38512129;841,2156277;453,497567;1286,004791;16,16650146;9,484345025;22,85535811;-1,927112091;-13,39865718;9,569728096
21,70542282;5,662275952;-1,75490375;13,08539405;850,0419235;401,6503299;1381,681542;14,23436277;8,081300429;20,38660551;-3,118654116;-13,38289326;7,149638708
21,60304249;6,774039309;-0,491457153;14,04374692;822,4293434;399,334607;1330,523687;15,08077514;8,769487595;21,40081811;-1,972057475;-11,44329982;7,514763901
22,01397366;6,061103468;-2,100687658;14,22508858;811,7440074;366,5206217;1352,881846;15,19652519;8,45896457;21,92946538;-3,008068916;-13,75046502;7,731886351
22,60215557;5,965460178;-2,78595909;14,72183993;841,850007;361,3534784;1423,267458;14,55563493;7,41980021;21,68126482;-3,428720012;-15,67724313;8,833017172
22,67909824;5,124796021;-3,298605598;13,55842634;875,4891513;421,702293;1414,953642;14,06007864;7,402829176;20,71283116;-4,297694155;-15,96592555;7,385110116
23,18463351;5,954976958;-1,514249744;13,41675888;893,001484;444,5229587;1424,743501;14,08829376;7,835073398;20,34041041;-2,646110575;-12,87862061;7,583246879
23,18124323;6,261339352;-1,393465011;13,91859768;922,2507432;461,3204928;1466,126565;14,24937658;7,601477411;20,89539282;-2,395447876;-12,45025277;7,658230962
23,04180889;5,929726;-1,843320432;13,70025208;858,1906785;401,9622526;1401,29194;14,50730318;7,912136745;21,09918062;-3,106835085;-13,69766253;7,500622307
23,83295939;6,268441216;-1,288771637;13,81991738;895,460235;445,7342447;1427,745624;14,49236718;8,052926913;20,93738462;-2,180271755;-11,85144884;7,481271472
24,46416994;5,906744103;-2,080528832;13,89349308;923,0085085;450,1225099;1484,165281;14,55339;7,69347072;21,41410814;-3,31180715;-14,06611842;7,439417667
24,55290819;5,764163792;-2,94077921;14,47663297;886,6848639;404,808509;1463,853172;14,83228492;7,827512204;21,83525406;-3,936481974;-15,79105198;7,935854193
24,37194775;5,719088963;-2,017100083;13,4545725;858,044555;404,8041704;1395,723416;14,52530032;8,125137103;20,92654207;-3,654290626;-14,44790539;7,146656593
