;Age;predMAT.fit...1.;predMAT.SEP.boot...1.;predMAT.fit...1..1;predMAT.SEP.boot...1..1;predMAT.fit...1..2;predMAT.SEP.boot...1..2;predMAT.fit...1..3;predMAT.SEP.boot...1..3
486;75,58555752;2,925357518;3,218545793;678,2508846;226,9073885;16,7905223;2,980862103;-9,710066668;5,083525182
487;75,68602238;3,282341431;3,263607408;712,7735875;230,3091296;15,83428035;2,881978895;-8,957736455;5,10232406
488;77,11100763;7,241779278;3,523712596;795,1213461;235,2384777;18,00650403;3,095464624;-3,721105832;5,143342022
489;75,87561469;6,243469392;3,884175695;769,6541791;238,0336728;17,87112914;3,415278031;-3,731697424;5,839367544
490;76,03804046;4,48795738;3,888466155;875,6853388;257,0089152;15,46932661;3,513089027;-4,380227102;5,72179483
491;75,76514588;6,388538833;4,018250246;789,536883;249,5947411;17,02241702;3,377047601;-2,674708756;5,527664368
492;76,43387989;5,207165107;3,691560463;879,9835249;243,8243357;15,82587896;3,091149036;-3,929080416;5,337382541
493;76,7945643;6,208825139;3,710267268;794,7928702;236,5617193;16,60392593;3,356883889;-2,226453068;5,132033809
494;76,68672632;9,034478781;3,588131367;745,5921668;215,0177874;19,07453741;3,159848363;0,680426932;5,03721078
495;74,89579667;4,058545004;3,370246861;735,3562675;222,1252071;16,3048815;3,068920262;-6,75221425;4,99503743
496;75,81172921;5,405343857;3,766949612;750,3439741;211,0279167;16,68512265;3,116298697;-5,015285116;5,199710317
497;76,18108924;7,198509535;3,460940226;777,0064063;208,561422;17,96280301;3,037322712;-2,642186795;5,19173337
498;78,17754806;5,816142507;3,558981776;860,6195527;230,5483242;16,30406219;3,095265505;-3,176158627;5,052282137
499;78,28690412;4,675138786;3,458621236;910,7073151;238,200106;16,14024123;2,888993754;-5,512229885;5,141085287
500;78,01809593;5,101548341;3,431580931;882,3268706;249,3229452;15,8139005;3,182766692;-4,769309942;4,837046479
501;77,88486756;2,768132448;3,199772343;896,7379923;250,9916043;14,19614276;3,160119314;-7,942988791;4,866941146
502;79,01002004;4,180789312;3,743147261;916,5176967;266,5730337;15,61672177;3,218337336;-6,087718606;5,354397041
503;79,32130011;5,38058683;3,715496991;922,3801705;261,59016;16,38400435;3,030706911;-4,524147004;5,700654502
504;78,53639476;3,705492423;3,514426438;846,633569;231,8586431;15,91409823;3,166532572;-7,275030093;5,317085927
505;80,97691769;4,270032908;3,54213736;838,8191147;243,8450077;16,25515519;2,98676088;-6,165009799;5,335240107
