Age;pred.fit...1.;pred.SEP.boot...1.;pred.fit...1..1;pred.SEP.boot...1..1;pred.fit...1..2;pred.SEP.boot...1..2;pred.fit...1..3;pred.SEP.boot...1..3
9375,293073;8,184099069;3,386067673;1072,845983;312,1309342;18,22735793;3,041990259;-0,436463681;4,980748539
9442,728663;6,776777498;3,402950876;793,021624;281,0997164;18,50713147;2,973803105;-4,195706026;4,991269573
9434,882674;4,313332082;3,416096133;685,2259539;273,7078203;17,5978473;2,969161271;-7,912712389;5,152417175
9526,53567;6,236248159;3,446024905;814,7892432;272,753464;18,03838517;3,005034406;-4,401944295;5,231582749
9732,719659;5,149903904;3,560471563;734,9498712;270,3979774;17,29999398;3,07920058;-5,614963699;5,322317425
9940,184608;4,701862222;3,544539772;714,7761942;270,6901722;17,55487998;3,032056905;-7,363231554;5,31252576
9876,563582;5,233620479;3,54652063;630,9818927;262,907891;18,45880813;3,06359348;-6,735865384;5,373227132
9851,817502;5,488553566;3,579040131;617,9777367;258,2535312;18,46768594;3,13360213;-5,47894293;5,441583456
10060,55049;5,883432754;3,513982973;616,8040533;260,0122082;18,95218772;3,073623484;-5,663476044;5,353417314
10189,64933;5,869165408;3,497883854;602,0296567;260,5823585;19,01904566;3,063264842;-5,735897677;5,317096272
10299,19494;5,905525376;3,494882972;597,629374;260,1345591;19,07346563;3,063738174;-5,678166974;5,31923165
10455,20231;6,173621669;3,494653892;595,1622862;260,4845071;19,24446759;3,062500045;-5,324924376;5,293368291
10543,80055;5,981769328;3,500053655;572,1908548;259,2428264;19,27849863;3,069239239;-5,695530976;5,326312094
10689,90731;6,414361171;3,490549256;573,6703583;259,39469;19,55199004;3,061868697;-5,035388564;5,269916303
10861,25988;6,963495266;3,490435581;544,5212545;260,7158303;20,05870775;3,060750516;-4,493338041;5,218094313
10951,20399;7,004487277;3,482045174;541,5593076;260,2542352;20,10858573;3,059159856;-4,404589357;5,213201797
11005,71272;7,020355417;3,473245525;504,5942992;259,3980592;20,38676639;3,067637066;-4,527371429;5,225632169
11106,76633;7,201692922;3,47669878;480,0109708;258,2817468;20,63931104;3,062843071;-4,206106649;5,212439994
11230,02202;7,222885407;3,470206593;475,5613607;257,9071667;20,68555105;3,062478596;-4,169575034;5,208856415
11352,72247;7,243105721;3,463753438;471,1958144;257,5499999;20,73051439;3,062090574;-4,135113008;5,205120856
