"";"Ages";"optima";"mean";"Ages.1";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"Ages.2";"optima.1";"mean.1";"Ages.3";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"Ages.4";"optima.2";"mean.2";"Ages.5";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"Ages.6";"optima.3";"mean.3";"Ages.7";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3"
"197";197;10,6363181590795;10,6447346752237;197;7,30265132566283;13,9699849924963;0,915457728864432;20,3571785892946;197;493,951975987995;574,504066366554;197;394,282141070536;617,073536768385;257,968984492247;948,329164582292;197;0,637318659329665;0,626725768570124;197;-3,38469234617309;4,62931465732866;-11,0385192596298;12,2831415707854;197;19,6068034017008;19,6200425631118;197;16,6623311655828;22,5782891445723;10,9894947473737;28,2511255627814
"198";198;11,5327663831916;11,5213244940166;198;8,73136568284142;14,3061530765383;3,38069034517259;19,6568284142071;198;501,280640320161;688,021511051426;198;356,173086543273;706,483241620811;186,148074037019;1347,00850425213;198;1,50775387693847;1,4951005840578;198;-1,85392696348174;4,86943471735868;-8,3071535767884;11,3226613306653;198;20,6873436718359;20,6905886811975;198;18,1210605302651;23,2536268134067;13,2046023011506;28,1700850425213
"199";199;10,608304152076;10,6050840675319;199;7,38669334667334;13,8019009504752;1,22361180590295;19,9649824912456;199;458,774387193598;624,593287580518;199;328,324162081041;643,456728364183;174,422211105554;1212,16108054027;199;0,577288644322159;0,563886786883757;199;-3,08454227113557;4,20910455227614;-10,0780390195098;11,2026013006503;199;19,6338169084542;19,6450628159673;199;16,7433716858429;22,5512756378189;11,1785892946473;28,1160580290145
"200";200;11,5047523761881;11,5020895248294;200;8,59129564782391;14,4182091045523;2,98849424712356;19,9929964982491;200;466,103051525764;651,994423281978;200;328,324162081041;665,442721360681;168,559279639821;1292,7763881941;200;1,62781390695348;1,62908733813225;200;-1,88394197098549;5,1695847923962;-8,66733366683341;11,9529764882441;200;20,5252626313157;20,5329507145658;200;17,8509254627314;23,1995997999;12,7453726863432;28,3321660830415
"201";201;10,0200100050025;10,0165495973841;201;6,7983991995998;13,2416208104052;0,607303651825912;19,4327163581791;201;514,47223611806;595,558108351468;201;413,336668334168;640,525262631316;271,160580290146;974,71235617809;201;-0,0830415207603821;-0,0856923086354936;201;-3,89494747373687;3,72886443221611;-11,2186093046523;11,0225112556278;201;19,1745872936468;19,1788782674308;201;16,3111555777889;22,0650325162581;10,7733866933467;27,575787893947
"202";202;9,9639819909955;9,96543540229135;202;6,7983991995998;13,1575787893947;0,69134567283642;19,2646323161581;202;492,486243121562;647,292233820615;202;359,104552276139;672,771385692847;199,339669834918;1220,95547773887;202;-0,413206603301653;-0,399313534134502;202;-4,16508254127064;3,33866933466734;-11,3386693346673;10,512256128064;202;19,1205602801401;19,1129343803388;202;16,2841420710355;21,9569784892446;10,8274137068534;27,4137068534267
"203";203;10,440220110055;10,4384827550822;203;7,21860930465233;13,6618309154577;1,02751375687844;19,8529264632316;203;464,63731865933;630,918066298235;203;332,721360680341;649,319659829916;177,35367683842;1222,4212106053;203;0,18709354677339;0,17959898031593;203;-3,65482741370685;4,02901450725363;-11,0085042521261;11,3826913456728;203;19,6068034017008;19,5983937619923;203;16,6623311655828;22,5512756378189;11,0165082541271;28,1970985492746
"204";204;11,8129064532266;11,8165925229157;204;8,84342171085543;14,7823911955978;3,15657828914457;20,4972486243122;204;458,774387193598;644,074795216639;204;320,995497748875;655,182591295649;164,162081040521;1283,9819909955;204;2,31815907953977;2,30319554494965;204;-1,28364182091045;5,91995997999;-8,18709354677339;12,8234117058529;204;20,8224112056028;20,8113396626468;204;18,0670335167584;23,5507753876938;12,7993996998499;28,8454227113557
"205";205;12,0090045022511;12,020002728499;205;8,75937968984492;15,2866433216608;2,48424212106053;21,5337668834417;205;491,020510255128;563,640692609385;205;397,213606803403;606,813406703352;263,83191595798;913,151575787895;205;2,55827913956978;2,5430854623018;205;-1,40370185092547;6,49024512256128;-8,96748374187094;14,0840420210105;205;20,8764382191096;20,8741085825592;205;17,8779389694847;23,8749374687344;12,0970485242621;29,6288144072036
"206";206;10,7763881940971;10,7885736164151;206;7,41470735367684;14,1380690345173;0,971485742871437;20,6093046523262;206;447,048524262132;632,652286772519;206;310,735367683843;641,99099549775;158,299149574788;1269,32466233117;206;0,637318659329665;0,626326456014342;206;-3,29464732366183;4,53926963481741;-10,7983991995998;12,0430215107554;206;19,903951975988;19,9099498213733;206;16,9324662331166;22,9024512256128;11,1785892946473;28,6293146573287
"207";207;11,4207103551776;11,4289195740942;207;8,47923961980991;14,3901950975488;2,82041020510255;20,0490245122561;207;504,212106053027;590,475111719385;207;401,610805402702;634,662331165584;259,43471735868;983,506753376689;207;1,59779889944973;1,60771862069314;207;-1,97398699349674;5,1695847923962;-8,81740870435218;12,0430215107554;207;20,4712356178089;20,4628897852109;207;17,7698849424712;23,1455727863932;12,6373186593297;28,3051525762881
"208";208;10,384192096048;10,3869977685142;208;7,24662331165583;13,5497748874437;1,19559779889945;19,6008004002001;208;498,349174587294;677,724720851889;208;356,173086543273;697,688844422212;189,079539769886;1316,22811405703;208;0,00700350175087294;-0,00705714201794611;208;-3,74487243621811;3,72886443221611;-10,9184592296148;10,9024512256128;208;19,6608304152076;19,6590036155693;208;16,7973986993497;22,4972486243122;11,3136568284142;27,9809904952476
"209";209;9,9079539769885;9,91596913244283;209;6,49024512256128;13,3536768384192;-0,0930465232616307;19,9369684842421;209;467,568784392197;652,242944776108;209;328,324162081041;665,442721360681;170,025012506254;1292,7763881941;209;-0,563281640820406;-0,5594134918377;209;-4,4352176088044;3,30865432716358;-11,8489244622311;10,7223611805903;209;19,2826413206603;19,2712640490273;209;16,3381690845423;22,2271135567784;10,6653326663332;27,8999499749875
"210";210;7,86293146573287;7,87395084112301;210;4,75337668834417;11,0005002501251;-1,2696348174087;16,9954977488744;210;558,444222111056;713,651531605928;210;417,733866933468;750,455227613808;238,914457228615;1307,43371685843;210;-2,66433216608304;-2,67458878263918;210;-6,20610305152576;0,847423711855932;-12,9594797398699;7,6008004002001;210;17,4457228614307;17,4375347963484;210;14,6363181590795;20,2551275637819;9,2336168084042;25,6578289144572
"211";211;10,4122061030515;10,4184595818353;211;6,63031515757879;14,1940970485243;-0,625312656328163;21,4777388694347;211;397,213606803403;590,063460080513;211;268,22911455728;587,758879439721;128,984492246124;1225,35267633817;211;0,00700350175087294;-0,00309744011410115;211;-4,34517258629315;4,32916458229115;-12,6293146573287;12,6133066533267;211;19,471735867934;19,4645804635097;211;16,1490745372686;22,7943971985993;9,77388694347173;29,1425712856428
"212";212;8,92746373186593;8,9200637649322;212;5,70585292646323;12,1210605302651;-0,429214607303653;18,256128064032;212;513,006503251627;678,429172461155;212;373,761880940471;705,017508754378;205,202601300651;1286,91345672836;212;-1,34367183591796;-1,34569678801704;212;-4,97548774387193;2,25812906453227;-11,9089544772386;9,19159579789895;212;18,2021010505253;18,1927215674816;212;15,311655827914;21,0655327663832;9,77388694347173;26,6033016508254
"213";213;9,76788394197099;9,7571984068191;213;6,51825912956478;12,9894947473737;0,327163581790895;19,2086043021511;213;486,623311655829;666,043407642907;213;345,91295647824;683,03151575788;183,216608304153;1300,10505252626;213;-0,833416708354179;-0,831559420708122;213;-4,58529264632316;2,91845922961481;-11,7588794397199;10,0920460230115;213;19,0935467733867;19,095743891781;213;16,2301150575288;21,983991995998;10,6923461730865;27,4947473736868
"214";214;9,43171585792896;9,44048317059656;214;5,95797898949475;12,9334667333667;-0,737368684342172;19,6008004002001;214;502,746373186594;598,191529292753;214;395,747873936969;640,525262631316;249,174587293648;1014,28714357179;214;-0,893446723361677;-0,895824091422266;214;-4,94547273636818;3,15857928964483;-12,7193596798399;10,9024512256128;214;18,6613306653327;18,6658661872454;214;15,6088044022011;21,7408704352176;9,71985992996498;27,6028014007004
"215";215;11,3926963481741;11,3822764942775;215;8,19909954977489;14,5582791395698;2,12006003001501;20,6373186593297;215;491,020510255128;668,276891586066;215;351,775887943973;688,894447223613;186,148074037019;1297,1735867934;215;1,26763381690846;1,27812975244563;215;-2,36418209104552;4,89944972486244;-9,32766383191596;11,8929464732366;215;20,3091545772886;20,3022504234782;215;17,4457228614307;23,1455727863932;11,9889944972486;28,6293146573287
"216";216;11,3086543271636;11,3060724936514;216;8,3951975987994;14,1940970485243;2,84842421210605;19,7688844422211;216;479,294647323663;652,960964691472;216;342,981490745374;671,305652826414;181,75087543772;1267,85892946473;216;1,50775387693847;1,50774970115565;216;-2,0040020010005;5,04952476238119;-8,78739369684842;11,8329164582291;216;20,4172086043022;20,412400397056;216;17,7428714357179;23,0645322661331;12,6103051525763;28,1970985492746
"217";217;8,98349174587294;8,97995014485267;217;5,31365682841421;12,6533266633317;-1,71785892946473;19,6568284142071;217;438,254127063533;604,098916819379;217;310,735367683843;618,539269634818;162,696348174088;1184,31215607804;217;-1,52376188094047;-1,53452765388475;217;-5,87593796898449;2,82841420710356;-14,2201100550275;11,1725862931466;217;18,0940470235118;18,0896593133733;217;14,7983991995998;21,3626813406703;8,50425212606303;27,6568284142071
"218";218;8,56328164082041;8,5620998614598;218;4,66933466733367;12,4292146073036;-2,7543771885943;19,8529264632316;218;423,5967983992;583,590868255048;218;300,47523761881;598,019009504753;156,833416708355;1146,20310155078;218;-1,85392696348174;-1,86092075391732;218;-6,47623811905953;2,76838419209605;-15,3306653326663;11,6228114057029;218;17,6888444222111;17,6787857417467;218;14,2581290645323;21,1195597798899;7,66683341670835;27,6838419209605
"219";219;8,22711355677839;8,22364130179477;219;4,05302651325663;12,3731865932967;-3,90295147573787;20,3291645822911;219;404,542271135569;594,584242173426;219;275,557778889446;595,087543771887;133,381690845424;1225,35267633817;219;-3,17458729364682;-3,16431593336653;219;-7,79689844922461;1,44772386193097;-16,6513256628314;10,3021510755378;219;17,4997498749375;17,5001487766021;219;13,879939969985;21,1465732866433;6,88344172086043;28,1160580290145
"220";220;10,4682341170585;10,4748342181377;220;7,75087543771886;13,1855927963982;2,54027013506753;18,424212106053;220;962,986493246624;1105,45606196419;220;779,769884942472;1193,10655327664;518,869434717359;1789,65982991496;220;1,1175587793897;1,10819684723337;220;-1,64382191095547;3,87893946973487;-6,95647823911956;9,1615807903952;220;19,8499249624812;19,8514127931906;220;17,4727363681841;22,2541270635318;12,8534267133567;26,8464232116058
"221";221;13,2416208104052;13,2461586068054;221;10,9164582291146;15,5667833916959;6,46223111555778;20,0210105052526;221;690,360180090046;804,276533778338;221;551,11555777889;864,782391195599;359,104552276139;1329,41970985493;221;4,89944972486244;4,90595067637181;221;1,89794897448724;7,93096548274137;-3,92496248124062;13,7238619309655;221;21,8489244622311;21,8556005409318;221;19,7148574287144;23,9829914957479;15,6088044022011;28,0890445222611
"222";222;11,5607803901951;11,5733794610917;222;8,28314157078539;14,8664332166083;1,951975987994;21,1975987993997;222;455,842921460731;653,002274407611;222;315,132566283142;661,045522761381;158,299149574788;1322,09104552276;222;1,83791895947974;1,83632611530492;222;-2,09404702351176;5,73986993496749;-9,59779889944972;13,2436218109055;222;20,7143571785893;20,7031686732705;222;17,7428714357179;23,6858429214607;12,0430215107554;29,3586793396698
"223";223;11,5327663831916;11,5351926078563;223;8,11505752876438;14,9784892446223;1,53176588294147;21,5617808904452;223;452,911455727865;660,62061472176;223;309,26963481741;663,976988494248;150,970485242622;1355,80290145073;223;1,77788894447224;1,76717064677859;223;-2,33416708354177;5,85992996498249;-10,168084042021;13,6938469234617;223;20,768384192096;20,7672100338044;223;17,6618309154577;23,8749374687344;11,7188594297149;29,8179089544772
"224";224;12,7373686843422;12,7494171902541;224;9,45972986493247;16,0430215107554;3,15657828914457;22,3461730865433;224;457,308654327164;648,007509922076;224;318,064032016009;658,114057028515;161,230615307655;1300,10505252626;224;3,30865432716358;3,29287745235884;224;-0,593296648324163;7,18059029514757;-8,03701850925463;14,624312156078;224;21,6328164082041;21,6309293123717;224;18,6343171585793;24,6313156578289;12,8804402201101;30,3581790895448
"225";225;12,2331165582791;12,2311572222249;225;8,84342171085543;15,5947973986993;2,37218609304652;22,0940470235118;225;445,582791395699;628,39188668546;225;312,201100550276;639,059529764883;158,299149574788;1254,66733366683;225;2,58829414707354;2,59865980492624;225;-1,46373186593296;6,67033516758379;-9,26763381690845;14,4742371185593;225;21,3626813406703;21,3517286721021;225;18,5802901450725;24,1450725362681;13,231615807904;29,4667333666833
"226";226;12,7373686843422;12,7292740697808;226;9,48774387193597;15,9869934967484;3,26863431715858;22,2061030515258;226;463,171585792897;634,803215401312;226;329,789894947475;652,251125562782;172,95647823912;1240,0100050025;226;3,30865432716358;3,31768529814132;226;-0,623311655827912;7,24062031015508;-8,15707853926963;14,8044022011006;226;21,7948974487244;21,7962508920708;226;19,1205602801401;24,4692346173087;13,9879939969985;29,6288144072036
"227";227;11,8689344672336;11,8678004055555;227;8,50725362681341;15,2026013006503;2,09204602301151;21,6178089044522;227;471,965982991497;663,679403952797;227;331,255627813908;675,702851425714;170,025012506254;1323,5567783892;227;2,13806903451726;2,13596428622348;227;-1,82391195597799;6,07003501750876;-9,38769384692346;13,663831915958;227;20,7953976988494;20,7941584990251;227;17,7158579289645;23,8749374687344;11,8269134567284;29,7638819409705
"228";228;12,3451725862931;12,3527391183825;228;9,06753376688344;15,6228114057029;2,76438219109555;21,9259629814907;228;447,048524262132;635,420448479738;228;310,735367683843;643,456728364183;156,833416708355;1276,65332666333;228;2,82841420710356;2,82333302651354;228;-1,01350675337669;6,67033516758379;-8,3671835917959;14,024012006003;228;21,2816408204102;21,2906879363963;228;18,256128064032;24,3341670835418;12,4212106053027;30,1690845422711
"229";229;11,2526263131566;11,2453367363317;229;7,47073536768384;15,0065032516258;0,271135567783894;22,2061030515258;229;439,719859929966;648,796502819353;229;299,009504752377;649,319659829916;145,107553776889;1341,14557278639;229;1,29764882441221;1,28545289098288;229;-3,14457228614307;5,73986993496749;-11,6688344172086;14,2341170585293;229;20,4712356178089;20,4757794451946;229;17,1755877938969;23,7668834417209;10,8544272136068;30,088044022011
"230";230;13,0175087543772;13,0293229489233;230;10,048024012006;15,9869934967484;4,33316658329165;21,7018509254627;230;469,03451725863;661,213196876072;230;328,324162081041;672,771385692847;167,093546773388;1320,62531265633;230;3,5487743871936;3,53347054833307;230;-0,0830415207603821;7,18059029514757;-7,07653826913457;14,144072036018;230;22,2811405702851;22,2911279215718;230;19,7688844422211;24,7933966983492;14,9604802401201;29,6288144072036
"231";231;11,2806403201601;11,2907039187409;231;7,97498749374687;14,5862931465733;1,64382191095548;20,9454727363682;231;488,089044522262;663,338345855291;231;348,844422211106;683,03151575788;184,682341170586;1288,3791895948;231;1,59779889944973;1,59900281307282;231;-2,09404702351176;5,2896448224112;-9,1775887943972;12,4032016008004;231;20,3631815907954;20,3766131698903;231;17,2566283141571;23,4697348674337;11,3136568284142;29,4127063531766
"232";232;12,0650325162581;12,0624085291907;232;8,64732366183092;15,4827413706853;2,064032016008;22,0380190095048;232;460,240120060031;649,748993817755;232;319,529764882442;659,579789894948;162,696348174088;1301,5707853927;232;2,40820410205102;2,3967426828507;232;-1,58379189594798;6,37018509254627;-9,1775887943972;13,9639819909955;232;21,335667833917;21,3454927325888;232;18,2291145572786;24,4422211105553;12,2861430715358;30,4122061030515
"233";233;13,6338169084542;13,6247515983458;233;10,496248124062;16,7713856928464;4,47323661830915;22,7943971985993;233;423,5967983992;625,943817360985;233;287,283641820911;625,867933966984;139,244622311157;1295,70785392696;233;4,4192096048024;4,40541505357579;233;0,847423711855932;7,99099549774888;-5,9959979989995;14,8344172086043;233;22,5782891445723;22,5796814737209;233;19,7418709354677;25,4147073536768;14,312156078039;30,8444222111056
"234";234;12,4572286143072;12,4443899209958;234;9,26363181590795;15,6508254127064;3,10055027513757;21,7858929464732;234;470,500250125063;651,367284680144;234;332,721360680341;666,908454227114;174,422211105554;1282,51625812906;234;2,91845922961481;2,93098366101027;234;-0,893446723361677;6,76038019009505;-8,21710855427714;14,0840420210105;234;21,3896948474237;21,378730532532;234;18,4182091045523;24,3611805902951;12,6913456728364;30,0610305152576
"235";235;12,8494247123562;12,8516065440086;235;9,79589794897449;15,9309654827414;3,91295647823912;21,8139069534767;235;454,377188594298;641,473466677055;235;318,064032016009;652,251125562782;162,696348174088;1282,51625812906;235;3,24862431215608;3,25842484186125;235;-0,443221610805402;6,94047023511756;-7,52676338169085;14,024012006003;235;21,9569784892446;21,9638753543625;235;19,4447223611806;24,496248124062;14,6093046523262;29,3316658329165
"236";236;12,9614807403702;12,965452176995;236;9,59979989994997;16,3511755877939;3,10055027513757;22,8504252126063;236;426,528264132067;634,487809051456;236;288,749374687345;633,19659829915;139,244622311157;1319,1595797899;236;3,33866933466734;3,32342905008424;236;-0,533266633316657;7,21060530265132;-7,94697348674337;14,5942971485743;236;21,8759379689845;21,8863994117953;236;18,8234117058529;24,9284642321161;12,9614807403702;30,7903951975988
"237";237;12,1210605302651;12,1300806032625;237;9,17958979489745;15,0905452726363;3,4927463731866;20,7493746873437;237;488,089044522262;676,302964011415;237;344,447223611807;691,825912956479;178,819409704853;1333,81690845423;237;2,61830915457729;2,60746015283155;237;-0,983491745872932;6,19009504752376;-7,85692846423212;13,0935467733867;237;21,2276138069034;21,2406131877077;237;18,5262631315658;23,9559779889945;13,3126563281641;29,1425712856428
"238";238;13,2976488244122;13,2912781204687;238;10,8044022011006;15,7628814407204;6,04202101050525;20,5532766383192;238;675,702851425714;817,66482627255;238;524,732366183092;872,111055527765;323,926963481742;1415,89794897449;238;3,93896948474237;3,9474189714722;238;0,757378689344677;7,12056028014007;-5,33566783391696;13,2436218109055;238;22,1190595297649;22,1209813322898;238;19,9309654827414;24,3071535767884;15,7168584292146;28,5212606303152
"239";239;13,0175087543772;13,0108778313599;239;10,7763881940971;15,2586293146573;6,43421710855428;19,5727863931966;239;797,358679339671;924,77632203491;239;639,059529764883;995,232616308155;417,733866933468;1521,43071535768;239;4,4192096048024;4,42151372761979;239;1,47773886943472;7,39069534767384;-4,19509754877438;13,0635317658829;239;22,2541270635318;22,2577873269217;239;20,4712356178089;24,064032016008;17,0135067533767;27,5217608804402
"240";240;13,5777888944472;13,5668256175654;240;11,4487243621811;15,7068534267134;7,35867933966983;19,7968984492246;240;798,824412206104;916,943540427621;240;646,388194097049;987,903951975989;430,925462731367;1483,32166083042;240;5,04952476238119;5,04851755854105;240;2,22811405702851;7,84092046023012;-3,17458729364682;13,2436218109055;240;22,3891945972986;22,3865087688272;240;20,552276138069;24,2261130565283;17,0135067533767;27,7378689344672
"241";241;13,4657328664332;13,4616666813549;241;11,2806403201601;15,6228114057029;7,13456728364182;19,7968984492246;241;800,290145072537;913,139387777694;241;650,785392696349;984,972486243122;438,254127063533;1465,73286643322;241;4,74937468734367;4,74692288137734;241;1,89794897448724;7,6008004002001;-3,59479739869935;13,0635317658829;241;22,1730865432716;22,1623809696037;241;20,2551275637819;24,064032016008;16,608304152076;27,7378689344672
"242";242;13,0735367683842;13,0828193747899;242;11,1405702851426;15,0345172586293;7,38669334667334;18,7883941970985;242;858,919459729866;954,645346369082;242;713,811905952977;1033,34167083542;501,280640320161;1471,59579789895;242;4,62931465732866;4,62266947906603;242;2,01800900450225;7,24062031015508;-2,99449724862431;12,2231115557779;242;21,7138569284642;21,7206067851309;242;20,0120060030015;23,4427213606803;16,6893446723362;26,7653826913457
"243";243;13,4377188594297;13,4511913982703;243;11,3646823411706;15,5387693846923;7,35867933966983;19,5447723861931;243;792,961480740371;889,793238863544;243;653,716858429215;961,520760380191;452,911455727865;1392,44622311156;243;4,95947973986993;4,9512322987619;243;2,16808404202101;7,75087543771886;-3,20460230115058;13,1235617808904;243;21,9029514757379;21,8936239853032;243;20,0930465232616;23,6858429214607;16,6353176588294;27,1435717858929
"244";244;12,4292146073036;12,4208975845774;244;9,31965982991496;15,5107553776888;3,40870435217609;21,4497248624312;244;432,3911955978;625,581659700192;244;297,543771885944;630,265132566284;148,039019509756;1275,1875937969;244;2,28814407203602;2,29088414627295;244;-1,3136568284142;5,91995997999;-8,27713856928464;12,8534267133567;244;21,4977488744372;21,4913014972383;244;18,6073036518259;24,3881940970485;13,0425212606303;29,9529764882441
"245";245;11,2806403201601;11,272008605083;245;7,86293146573287;14,6983491745873;1,30765382691346;21,2536268134067;245;442,651325662832;621,886646894591;245;309,26963481741;633,19659829915;158,299149574788;1240,0100050025;245;0,877438719359681;0,889208124456882;245;-3,02451225612806;4,77938969484742;-10,528264132066;12,2831415707854;245;20,2821410705353;20,291460711276;245;17,2296148074037;23,3616808404202;11,3406703351676;29,2506253126563
"246";246;12,3731865932967;12,3834600995245;246;9,12356178089044;15,6508254127064;2,84842421210605;21,9259629814907;246;441,185592796399;604,507619846045;246;313,666833416709;620,005002501251;165,627813906954;1179,91495747874;246;2,43821910955478;2,42677342771234;246;-1,40370185092547;6,25012506253127;-8,72736368184092;13,5737868934467;246;21,3896948474237;21,3991079056494;246;18,4182091045523;24,3611805902951;12,7183591795898;30,088044022011
"247";247;12,4012006003002;12,3904707576201;247;9,12356178089044;15,6508254127064;2,87643821910956;21,9259629814907;247;439,719859929966;599,720937236143;247;313,666833416709;617,073536768385;165,627813906954;1168,18909454727;247;2,34817408704352;2,34415931707747;247;-1,46373186593296;6,16008004002001;-8,78739369684842;13,4837418709355;247;21,4437218609305;21,4487809029617;247;18,4452226113057;24,4422211105553;12,6913456728364;30,2231115557779
"248";248;12,0930465232616;12,0911686259973;248;8,64732366183092;15,5107553776888;2,09204602301151;22,0940470235118;248;425,062531265634;592,732720232172;248;300,47523761881;605,347673836919;155,367683841922;1172,58629314657;248;1,86793396698349;1,8624184007424;248;-2,064032016008;5,76988494247124;-9,56778389194597;13,303651825913;248;21,0925462731366;21,0958568504718;248;17,9859929964982;24,1990995497749;12,016008004002;30,1690845422711
"249";249;11,9809904952476;11,9683050503407;249;8,59129564782391;15,3706853426713;2,09204602301151;21,8419209604802;249;422,131065532767;601,575935312126;249;293,146573286644;608,279139569786;148,039019509756;1210,69534767384;249;1,65782891445723;1,64829466066591;249;-2,21410705352676;5,49974987493747;-9,56778389194597;12,8834417208604;249;21,0385192596298;21,0251955732309;249;17,9589794897449;24,1180590295148;12,0430215107554;30,0070035017509
"250";250;11,8969484742371;11,9013735197452;250;8,56328164082041;15,2306153076538;2,20410205102551;21,6178089044522;250;420,665332666334;614,403243115548;250;287,283641820911;617,073536768385;140,71035517759;1260,53026513257;250;1,53776888444222;1,52430964112138;250;-2,24412206103051;5,2896448224112;-9,47773886943472;12,5232616308154;250;21,0115057528764;21,0189633184691;250;17,9859929964982;24,064032016008;12,1510755377689;29,871935967984
"251";251;11,8409204602301;11,8332598369098;251;8,47923961980991;15,1745872936468;2,064032016008;21,5897948974487;251;419,199599799901;612,720490260082;251;285,817908954478;614,142071035519;139,244622311157;1257,5987993997;251;1,41770885442722;1,41347649241324;251;-2,36418209104552;5,19959979989995;-9,62781390695348;12,4332166083041;251;20,9574787393697;20,9509435521217;251;17,9049524762381;24,0100050025013;12,0430215107554;29,871935967984
"252";252;11,8409204602301;11,8367976899273;252;8,47923961980991;15,1745872936468;2,064032016008;21,6178089044522;252;419,199599799901;612,439216706515;252;285,817908954478;614,142071035519;140,71035517759;1259,06453226613;252;1,41770885442722;1,41681481816682;252;-2,36418209104552;5,19959979989995;-9,62781390695348;12,4632316158079;252;20,9574787393697;20,9573832474041;252;17,9049524762381;24,0100050025013;12,016008004002;29,871935967984
"253";253;11,7288644322161;11,7340949311744;253;8,3671835917959;15,0905452726363;1,92396198099049;21,5617808904452;253;417,733866933468;611,276225446283;253;284,352176088045;612,676338169085;139,244622311157;1257,5987993997;253;1,26763381690846;1,26329104728611;253;-2,54427213606803;5,04952476238119;-9,80790395197599;12,3131565782891;253;20,8494247123562;20,8541823082987;253;17,7968984492246;23,9289644822411;11,8809404702351;29,8179089544772
"254";254;11,7008504252126;11,6967674028349;254;8,28314157078539;15,0905452726363;1,75587793896949;21,6178089044522;254;420,665332666334;617,674502152072;254;285,817908954478;618,539269634818;139,244622311157;1272,25612806403;254;1,1775887943972;1,18237576109817;254;-2,63431715857929;5,01950975487744;-9,9879939969985;12,3431715857929;254;20,8494247123562;20,8560460630861;254;17,7428714357179;23,9559779889945;11,7728864432216;29,9259629814907
"255";255;11,6168084042021;11,6238320815191;255;7,91895947973987;15,3146573286643;0,831415707853928;22,4302151075538;255;425,062531265634;587,519533172947;255;300,47523761881;600,95047523762;156,833416708355;1154,99749874938;255;1,80790395197599;1,80169673936781;255;-2,33416708354177;5,91995997999;-10,2581290645323;13,8439219609805;255;20,6333166583292;20,6345216929554;255;17,3646823411706;23,9289644822411;11,0705352676338;30,2231115557779
"256";256;11,5327663831916;11,527567342463;256;8,14307153576788;14,8944472236118;1,67183591795898;21,3656828414207;256;419,199599799901;596,317202769839;256;290,215107553778;603,881940970486;146,573286643323;1200,4352176088;256;1,62781390695348;1,61322186664963;256;-2,24412206103051;5,46973486743371;-9,65782891445723;12,8834417208604;256;20,4442221110555;20,4343111215194;256;17,4457228614307;23,4427213606803;11,6918459229615;29,1695847923962
"257";257;11,8129064532266;11,7989871872634;257;8,61930965482741;15,0065032516258;2,48424212106053;21,1415707853927;257;510,07503751876;698,471450977846;257;363,501750875439;718,209104552277;192,011005502752;1364,59729864933;257;2,10805402701351;2,11768864947154;257;-1,64382191095547;5,85992996498249;-8,81740870435218;13,0635317658829;257;20,6063031515758;20,6195902788085;257;17,607803901951;23,631815907954;11,8269134567284;29,4127063531766
"258";258;10,9444722361181;10,9324712147849;258;7,19059529764883;14,6983491745873;-0,00900450225112337;21,8979489744872;258;407,473736868435;567,793480379176;258;287,283641820911;578,964482241121;148,039019509756;1122,75137568784;258;1,32766383191596;1,34043059949562;258;-2,78439219609805;5,46973486743371;-10,7083541770885;13,3936968484242;258;19,6068034017008;19,6071894847497;258;16,3651825912956;22,8484242121061;10,152076038019;29,0615307653827
"259";259;11,0005002501251;10,9879354006041;259;7,49874937468734;14,4742371185593;0,831415707853928;21,1415707853927;259;404,542271135569;597,756988663738;259;275,557778889446;598,019009504753;133,381690845424;1235,6128064032;259;0,697348674337171;0,685946565830714;259;-3,26463231615808;4,65932966483242;-10,8584292146073;12,2531265632816;259;19,9579789894947;19,9567919708026;259;16,9324662331166;22,9564782391196;11,1785892946473;28,7373686843422
"260";260;9,71185592796398;9,71407797085127;260;6,09804902451226;13,3536768384192;-0,877438719359681;20,3011505752876;260;378,159079539771;569,08387785885;260;253,571785892947;564,307153576789;120,190095047525;1191,64082041021;260;-1,04352176088044;-1,04440752904861;260;-5,06553276638319;2,97848924462231;-12,7793896948474;10,6923461730865;260;18,7963981990995;18,7953374357184;260;15,6628314157079;21,9029514757379;9,6928464232116;27,8999499749875
"261";261;9,991995997999;9,97801494822767;261;6,09804902451226;13,8579289644822;-1,32566283141571;21,3096548274137;261;370,830415207605;542,918751070314;261;253,571785892947;543,786893446724;124,587293646824;1115,42271135568;261;-0,293146573286641;-0,30755702927642;261;-4,64532266133066;4,02901450725363;-12,9594797398699;12,3431715857929;261;18,7693846923462;18,775582807536;261;15,6358179089545;21,9299649824912;9,5847923961981;27,9539769884942
"262";262;11,0565282641321;11,0654438022967;262;7,33066533266634;14,7823911955978;0,215107553776889;21,8979489744872;262;354,707353676839;546,258900347762;262;233,051525762882;536,458229114558;108,464232116059;1163,79189594797;262;0,637318659329665;0,649106624054256;262;-3,47473736868434;4,77938969484742;-11,3686843421711;12,6733366683342;262;19,9309654827414;19,9196069378211;262;16,7703851925963;23,0645322661331;10,7733866933467;29,0885442721361
