;;;MAT;;;;;;WAPLS;;;;;;CREST;;;;;;;;;;;
SiteNumber;SiteName;Age Cal BP;TANN;TANN_Sigma;MTWA;MTWA_Sigma;MTCO;MTCO_Sigma;TANN;TANN_Sigma;MTWA;MTWA_Sigma;MTCO;MTCO_Sigma;TANN;TANN_Sigma_Pos;TANN_Sigma_Neg;Sigma;MTWA;MTWA_Sigma_Pos;MTWA_Sigma_Neg;Sigma;MTCO;MTCO_Sigma_Pos;MTCO_Sigma_Neg;Sigma
24;Lac Du Bouchet;19727,60529;7,993543502;3,962362342;8,220518507;5,999511246;-2,020467723;6,928550442;5,499778795;3,972962979;21,92855044;5,499778795;-6,779481493;5,999511246;11,90137352;2,204102051;21,6178089;9,697271469;22,78464999;20,86343172;24,69034517;1,921218276;-3,535430168;-7,061530765;-0,028014007;3,526100598
24;Lac Du Bouchet;19900,69885;7,993543502;4,163008863;8,24008122;5,999573943;-2,020467723;6,957867202;5,526172285;3,973012249;21,9578672;5,526172285;-6,75991878;5,999573943;11,83325984;2,064032016;21,5897949;9,769227824;22,79964387;20,88844422;24,71535768;1,911199649;-3,477832601;-6,985492746;0,048024012;3,507660145
24;Lac Du Bouchet;20070,60593;7,993543502;4,136774855;8,291364461;5,99956474;-2,020467723;5,655389746;5,548874563;3,973009421;20,65538975;5,548874563;-6,708635539;5,99956474;11,83679769;2,064032016;21,6178089;9,772765674;22,80202438;20,88844422;24,71535768;1,913580161;-3,446890323;-6,947473737;0,086043022;3,500583414
24;Lac Du Bouchet;20202,84025;7,993543502;4,281501464;8,258109417;5,999656159;-2,020467723;5,739032433;5,552324492;3,973075692;20,73903243;5,552324492;-6,741890583;5,999656159;11,73409493;1,923961981;21,56178089;9,810132949;22,80940108;20,88844422;24,71535768;1,920956861;-3,455275077;-6,985492746;0,048024012;3,530217669
24;Lac Du Bouchet;20352,70792;1,149299999;4,653819504;7,431558647;5,999444615;-12,22553714;5,913648645;4,949819516;3,97295798;20,91364864;4,949819516;-7,568441353;5,999444615;11,6967674;1,755877939;21,6178089;9,940889461;22,2317816;20,46323162;23,989995;1,768549987;-3,654895559;-7,175587794;-0,104052026;3,520692235
24;Lac Du Bouchet;20524,32375;1,300628842;5,06658263;11,1845179;5,99890394;-14,33474711;6,089485487;7,511566686;3,972762439;21,08948549;7,511566686;-3,815482099;5,99890394;11,62383208;0,831415708;22,43021511;10,79241637;22,9192039;21,11355678;24,71535768;1,805647122;-1,032974151;-4,476238119;2,443221611;3,443263968
24;Lac Du Bouchet;20718,99874;7,993543502;3,462732226;8,82978934;5,999515645;-2,020467723;4,209446367;6,009853234;3,973144565;19,20944637;6,009853234;-6,17021066;5,999515645;11,52756734;1,671835918;21,36568284;9,855731422;22,5997157;20,13806903;25,04052026;2,461646664;-4,362731017;-8,468234117;-0,256128064;4,1055031
24;Lac Du Bouchet;20833,79233;1,768103558;4,516749825;8,536581124;5,999586776;-14,29150143;8,909031888;5,872141459;3,972997344;23,90903189;5,872141459;-6,463418876;5,999586776;11,79898719;2,484242121;21,14157079;9,314745069;23,02352541;20,71335668;25,31565783;2,31016873;-5,193081994;-9,608804402;-0,750375188;4,415722408
24;Lac Du Bouchet;21005,5596;3,408163367;4,975116949;9,207257774;6,000558135;-9,382295369;6,924719983;6,479002788;3,974014464;21,92471998;6,479002788;-5,792742226;6,000558135;10,93247121;-0,009004502;21,89794897;10,94147571;23,13914536;20,93846923;25,31565783;2,200676125;-2,768915393;-6,795397699;1,226613307;4,026482306
24;Lac Du Bouchet;21174,56801;2,739701923;4,258379824;8,541006102;6,000585335;-12,46387599;6,550554103;6,213891629;3,973681807;21,5505541;6,213891629;-6,458993898;6,000585335;10,9879354;0,831415708;21,14157079;10,15651969;23,63676069;21,28864432;25,9909955;2,348116367;-2,85013218;-6,947473737;1,226613307;4,097341556
24;Lac Du Bouchet;21345,99156;8,140842002;4,107247834;7,818713823;6,001547589;-5,640058676;6,623827995;5,944061319;3,97442716;21,623828;5,944061319;-7,181286177;6,001547589;9,714077971;-0,877438719;20,30115058;10,59151669;23,48363886;20,96348174;25,9909955;2,52015712;-3,790064897;-7,935967984;0,352176088;4,145903086
24;Lac Du Bouchet;21519,98118;2,128716808;5,244232144;5,116171981;6,001698173;-12,58408276;7,749573457;3,568530557;3,975372463;22,74957346;3,568530557;-9,883828019;6,001698173;9,978014948;-1,325662831;21,30965483;11,30367778;24,88288377;22,86443222;26,89144572;2,018451555;1,451538259;-1,890945473;4,762381191;3,342483731
24;Lac Du Bouchet;21655,04213;-1,175008701;4,067627415;7,042991307;6,000852796;-18,84644349;5,04729602;5,000620743;3,97416512;20,04729602;5,000620743;-7,957008693;6,000852796;11,0654438;0,215107554;21,89794897;10,85033625;23,54568284;21,6138069;25,49074537;1,931875936;0,166665334;-3,411705853;3,735867934;3,578371187
24;Lac Du Bouchet;21826,76349;2,940435534;3,182865777;8,4083733;6,000468377;-15,24524657;3,807119144;6,110443115;3,973787751;18,80711914;6,110443115;-6,5916267;6,000468377;11,43974467;0,691345673;22,20610305;10,748399;22,86844719;21,03851926;24,69034517;1,829927927;0,044337402;-3,6018009;3,697848924;3,646138303
24;Lac Du Bouchet;21999,73639;0,160090509;2,417364688;9,292012484;5,998833429;-19,13262113;3,28718487;5,956935092;3,972925383;18,28718487;5,956935092;-5,707987516;5,998833429;11,80230066;1,167583792;22,43021511;10,63471687;22,73460903;21,03851926;24,4152076;1,696089775;0,195514595;-3,411705853;3,811905953;3,607220448
24;Lac Du Bouchet;22155,32159;-1,374881069;3,811006167;8,528944842;6,00062717;-19,63667424;3,801724361;6,204127209;3,973823875;18,80172436;6,204127209;-6,471055158;6,00062717;11,86270389;1,391695848;22,34617309;10,47100804;22,83256321;20,7883942;24,86543272;2,044169014;-1,659377044;-5,616808404;2,291145573;3,95743136
24;Lac Du Bouchet;22325,37718;1,732750389;4,606192238;10,25221158;6,000663058;-10,0068004;5,939852178;7,257593853;3,973825059;20,93985218;7,257593853;-4,747788425;6,000663058;12,43914856;2,036018009;22,82241121;10,40313055;23,39207792;21,36368184;25,44072036;2,028396076;-1,613071644;-5,388694347;2,177088544;3,775622703
24;Lac Du Bouchet;22452,53644;2,741955265;3,310151666;10,36166714;6,000127616;-13,55083926;5,686440052;6,883658276;3,973539821;20,68644005;6,883658276;-4,638332858;6,000127616;12,79725614;2,12006003;23,46673337;10,67719611;22,56482739;21,01350675;24,14007004;1,551320638;-1,631677753;-4,932466233;1,644822411;3,30078848
24;Lac Du Bouchet;22619,41815;1,732750389;4,532483199;11,17508045;6,000596204;-10,0068004;6,165138676;7,78411959;3,97411014;21,16513868;7,78411959;-3,824919547;6,000596204;12,47976014;2,4002001;22,57028514;10,07956004;23,23661869;21,41370685;25,04052026;1,822911832;-1,516190485;-4,970485243;1,948974487;3,454294758
24;Lac Du Bouchet;23947;7,993543502;3,92144124;9,361537295;5,999107756;-2,020467723;6,931825736;6,109156593;3,972823077;21,93182574;6,109156593;-5,638462705;5,999107756;12,42089758;3,408704352;21,44972486;9,012193228;22,7841718;20,86343172;24,71535768;1,92074008;-3,498628101;-7,023511756;0,048024012;3,524883655
24;Lac Du Bouchet;24758;1,768103558;5,049766351;6,267039441;6,00009499;-14,29150143;9,514635544;4,423529782;3,9733743;24,51463554;4,423529782;-8,732960559;6,00009499;11,27200861;1,307653827;21,25362681;9,964354783;22,12260899;20,3881941;23,83991996;1,734414892;-4,357249202;-7,935967984;-0,750375188;3,578718782
25;Lago della Costa;18600;-5,562132466;2,482101439;3,958602415;5,998132505;-21,96432177;3,194261601;2,234919554;3,97237697;18,1942616;2,234919554;-11,04139759;5,998132505;11,21938914;2,792396198;19,65682841;8,426992942;22,28115282;21,03851926;23,53976988;1,242633556;-2,244958464;-5,236618309;0,770385193;2,991659845
25;Lago della Costa;18750;-5,562132466;2,346592314;6,386621463;6,069587373;-21,96432177;3,085500625;4,115045172;4,030316951;18,08550063;4,115045172;-8,613378537;6,069587373;10,91669498;2,092046023;19,74087044;8,824648957;22,42612988;21,31365683;23,51475738;1,112473049;1,867654047;-0,180090045;3,925962981;2,047744092
25;Lago della Costa;19400;-5,562132466;2,356190422;6,867698721;6,132144211;-21,96432177;3,085481391;4,40983616;4,081066065;18,08548139;4,40983616;-8,132301279;6,132144211;11,35361941;2,764382191;19,96498249;8,589237219;23,00938681;21,96398199;24,04002001;1,045404823;-1,424174934;-3,715857929;0,884442221;2,291682995
25;Lago della Costa;20400;-5,562132466;3,101130596;8,080503483;6,120301816;-21,96432177;4,297295874;5,168693754;4,072398586;19,29729587;5,168693754;-6,919496517;6,120301816;11,44343113;2,988494247;19,88094047;8,454936883;22,84708824;21,88894447;23,81490745;0,958143772;1,214155766;-0,56028014;3,013506753;1,774435906
25;Lago della Costa;21400;-5,562132466;2,452709573;6,532992359;6,068825823;-21,96432177;3,3749074;4,05074142;4,029654451;18,3749074;4,05074142;-8,467007641;6,068825823;10,18819667;0,915457729;19,48874437;9,272738941;22,73520984;21,51375688;23,96498249;1,221452957;-1,762534474;-4,514257129;0,96048024;2,751722654
25;Lago della Costa;22789,61064;-5,562132466;3,205027667;6,020032194;6,064518869;-21,96432177;4,253889161;3,740533109;4,025517615;19,25388916;3,740533109;-8,979967806;6,064518869;11,26616147;2,428214107;20,10505253;8,837947363;21,4624169;20,06303152;22,83941971;1,399385385;3,088229352;0,504252126;5,674837419;2,583977226
25;Lago della Costa;22934,18505;-2,299530066;2,279596679;5,727543849;6,063582181;-14,16030312;4,350396042;3,408337314;4,025353763;19,35039604;3,408337314;-9,272456151;6,063582181;9,653392599;0,355177589;18,95647824;9,29821501;20,09547723;19,01250625;21,16358179;1,082970977;1,645114781;-1,092546273;4,420210105;2,737661054
25;Lago della Costa;23100;-5,562132466;2,977699339;7,895746107;6,063135624;-21,96432177;4,040054889;4,927915007;4,025747527;19,04005489;4,927915007;-7,104253893;6,063135624;10,34032606;1,475737869;19,1805903;8,864588191;22,52533864;21,38869435;23,63981991;1,136644289;1,994643173;0,010005003;3,963981991;1,98463817
26;Orgiano;23200;-0,18547735;2,521971965;1,174365074;5,999979415;-9,088537376;4,357711705;0,570638997;3,973007647;19,35771171;0,570638997;-13,82563493;5,999979415;14,11072915;6,826413207;21,39369685;7,284315943;23,61789124;22,48924462;24,74037019;1,128646621;4,85926804;2,595297649;7,11955978;2,263970391
27;Venice;20531;-5,257700286;2,525197773;4,380323483;5,998658944;-21,63259379;3,154920813;2,569426587;3,972501445;18,15492081;2,569426587;-10,61967652;5,998658944;10,04566368;-2,082041021;22,17808904;12,1277047;19,87332561;18,06203102;21,66383192;1,811294598;-9,209181319;-14,70335168;-3,677838919;5,494170357
27;Venice;21000;-7,040107787;3,503221056;5,535921796;5,998656965;-23,08014933;4,994818273;3,351182594;3,972481569;19,99481827;3,351182594;-9,464078204;5,998656965;10,8186113;-1,185592796;22,82241121;12,0042041;20,33238963;18,11205603;22,53926963;2,220333598;-7,775746663;-13,37268634;-2,157078539;5,596939681
27;Venice;22478;-7,040107787;2,446573616;4,476552795;5,998514911;-23,08014933;3,084203805;2,603076051;3,972388357;18,08420381;2,603076051;-10,5234472;5,998514911;10,64994031;-1,297648824;22,62631316;11,94758913;19,69939079;18,08704352;21,28864432;1,61234727;-10,24186132;-15,65382691;-4,818409205;5,411965598
27;Venice;23250;-7,040107787;2,482566555;5,024173049;5,998622983;-23,08014933;3,130357343;2,985251945;3,972446779;18,13035734;2,985251945;-9,975826951;5,998622983;10,58173339;-1,325662831;22,48624312;11,90739622;20,16326711;17,96198099;22,36418209;2,201286117;-8,310140982;-13,71485743;-2,87943972;5,404716447
28;Azzano Decimo;21785,4;8,003132991;2,944604442;6,239359981;5,998097796;-0,38629515;4,686173041;3,636776234;3,972257519;19,68617304;3,636776234;-8,760640019;5,998097796;12,35546168;2,456228114;22,26213107;9,899233566;20,84382531;18,68734367;22,98949475;2,15648164;-9,860613872;-14,66533267;-5,046523262;4,804718794
28;Azzano Decimo;22031,3;4,19675655;4,581816867;3,996979955;6,000210355;-7,930164456;6,961361144;2,042659849;3,973525844;21,96136114;2,042659849;-11,00302005;6,000210355;8,836342533;-4,575287644;22,26213107;13,41163018;19,62133007;16,58629315;22,66433217;3,035036924;-8,82992233;-15,04552276;-2,575287644;6,215600432
28;Azzano Decimo;22568,8;0,140380096;5,379971965;5,971167138;5,998857908;-14,48537811;7,372260533;3,406233704;3,972509269;22,37226053;3,406233704;-9,028832862;5,998857908;10,13646313;-1,129564782;21,39369685;11,26602791;20,7090066;18,13706853;23,28964482;2,571938069;-4,581168236;-8,924462231;-0,256128064;4,343293995
28;Azzano Decimo;22665,3;-1,649622106;4,650755268;4,11582265;6,000485359;-15,85556213;6,619443098;2,058267801;3,973586624;21,6194431;2,058267801;-10,88417735;6,000485359;9,649675037;-2,194097049;21,50575288;11,84377209;22,09533742;19,11255628;25,06553277;2,98278114;-4,983009369;-10,17908954;0,23811906;5,196080176
28;Azzano Decimo;23294;-1,649622106;4,243956915;5,12129336;5,999960599;-15,85556213;6,524635259;2,633097704;3,973327203;21,52463526;2,633097704;-9,87870664;5,999960599;9,674182151;-3,174587294;22,54227114;12,84876945;20,70738408;17,08654327;24,31515758;3,620840806;-6,620159552;-12,27013507;-0,940470235;5,649975515
28;Azzano Decimo;23957;-1,649622106;4,253771718;5,50966842;5,999442862;-15,85556213;6,39505518;2,817391672;3,973062565;21,39505518;2,817391672;-9,49033158;5,999442862;10,13787402;-2,446223112;22,71035518;12,58409713;19,95347828;17,2116058;22,68934467;2,741872473;-7,71844018;-13,41070535;-2,043021511;5,692265173
29;Rio Doidis;19294;5,81837198;3,337384178;10,17682382;6,372966883;-3,224261642;4,758883891;6,819656701;4,274838272;19,75888389;6,819656701;-4,823176182;6,372966883;13,06992723;5,173586793;20,94547274;7,896340437;19,94035312;16,91145573;22,98949475;3,028897393;-12,8657181;-17,40270135;-8,316158079;4,536983255
29;Rio Doidis;22923,2;5,425560771;4,395634352;11,95641288;6,66430558;-6,797731241;6,555474088;8,143891646;4,51068416;21,55547409;8,143891646;-3,043587117;6,66430558;13,06859034;5,173586793;20,97348674;7,895003547;19,98169575;16,93646823;23,01450725;3,04522752;-12,73941396;-17,28864432;-8,202101051;4,549230366
29;Rio Doidis;22971,4;3,675743374;3,639287311;11,24875474;7,139427951;-9,185684998;6,885171358;8,12023138;4,87352753;21,88517136;8,12023138;-3,751245262;7,139427951;12,93578191;5,173586793;20,72136068;7,762195117;19,91101666;16,88644322;22,93946973;3,024573436;-13,15014007;-17,63081541;-8,658329165;4,480675341
30;Lake Sfanta Anna;19302;1,143141096;3,545877048;5,512525284;5,998740065;-9,681181113;5,940787728;3,255345908;3,972647025;20,94078773;3,255345908;-9,487474716;5,998740065;9,990567154;0,859429715;19,12456228;9,131137439;22,781766;21,66383192;23,88994497;1,11793408;2,873879222;1,150575288;4,572286143;1,723303934
30;Lake Sfanta Anna;20474;-2,557308763;3,781175288;3,960858829;5,999591932;-16,05961903;6,269025394;2,149406985;3,973415688;21,26902539;2,149406985;-11,03914117;5,999591932;9,72252813;-0,093046523;19,51675838;9,815574653;22,44326912;21,13856928;23,73986993;1,304699834;4,586012077;2,709354677;6,435217609;1,876657399
30;Lake Sfanta Anna;20955;-5,677427814;2,900132083;4,176588616;5,997967733;-19,68837357;4,313867;2,188484454;3,972176473;19,313867;2,188484454;-10,82341138;5,997967733;10,43113323;1,979989995;18,87243622;8,451143235;22,64201599;21,63881941;23,66483242;1,003196576;4,174910613;2,671335668;5,674837419;1,503574945
30;Lake Sfanta Anna;21038;-5,517863862;2,545775955;3,248815488;5,999275964;-21,92277527;4,156274352;1,560405231;3,973216457;19,15627435;1,560405231;-11,75118451;5,999275964;8,731817489;-1,353676838;18,84442221;10,08549433;22,6956014;21,26363182;24,14007004;1,431969584;3,832567091;1,682841421;6,017008504;2,14972567
30;Lake Sfanta Anna;22390;-5,517863862;2,832434971;4,438163471;5,998556785;-21,92277527;4,262652701;2,417503804;3,972666873;19,2626527;2,417503804;-10,56183653;5,998556785;9,337263421;-0,177088544;18,84442221;9,514351965;22,80876601;21,66383192;23,96498249;1,144934091;1,602584253;-0,522261131;3,697848924;2,124845384
31;Travesio;22947;-5,517863862;2,832434971;4,438163471;5,998556785;-21,92277527;4,262652701;2,417503804;3,972666873;19,2626527;2,417503804;-10,56183653;5,998556785;9,337263421;-0,177088544;18,84442221;9,514351965;22,80876601;21,66383192;23,96498249;1,144934091;1,602584253;-0,522261131;3,697848924;2,124845384
32;Billerio;23984;1,143141096;3,545877048;5,512525284;5,998740065;-9,681181113;5,940787728;3,255345908;3,972647025;20,94078773;3,255345908;-9,487474716;5,998740065;9,990567154;0,859429715;19,12456228;9,131137439;22,781766;21,66383192;23,88994497;1,11793408;2,873879222;1,150575288;4,572286143;1,723303934
33;Orvenco;22483;-5,677427814;2,900132083;4,176588616;5,997967733;-19,68837357;4,313867;2,188484454;3,972176473;19,313867;2,188484454;-10,82341138;5,997967733;10,43113323;1,979989995;18,87243622;8,451143235;22,64201599;21,63881941;23,66483242;1,003196576;4,174910613;2,671335668;5,674837419;1,503574945
34;Feher-to;19297;3,15652315;2,666525142;6,033850701;5,99766496;-11,8750089;5,187064727;3,223989987;3,971865658;20,18706473;3,223989987;-8,966149299;5,99766496;13,09438587;3,100550275;23,07453727;9,993835595;20,42955226;19,06253127;21,78889445;1,367020991;-7,38905276;-11,62381191;-3,145572786;4,234759146
34;Feher-to;19856;7,096891877;2,997108103;7,869291863;5,997824927;-4,321333766;3,486350563;4,318344525;3,972115932;18,48635056;4,318344525;-7,130708137;5,997824927;13,56087228;3,968984492;23,15857929;9,591887788;21,29634483;20,0130065;22,56428214;1,283338327;-4,370780358;-8,164082041;-0,59829915;3,793301683
34;Feher-to;20415;7,340433157;2,464353258;7,29455062;5,998755028;-2,900939067;3,186086344;4,190616789;3,972821296;18,18608634;4,190616789;-7,70544938;5,998755028;13,68025958;3,772886443;23,57878939;9,907373137;22,67684061;21,66383192;23,68984492;1,013008697;1,900576646;-0,104052026;3,887943972;2,004628672
34;Feher-to;20799;5,693715003;3,214499648;6,740831401;5,998203665;-4,222575903;4,990680194;3,684737796;3,972202339;19,99068019;3,684737796;-8,259168599;5,998203665;12,63303306;2,820410205;22,45822911;9,812622855;21,33465333;19,1875938;23,46473237;2,147059528;-6,24962145;-10,52126063;-2,005002501;4,271639181
34;Feher-to;21148;5,116814051;2,605250636;7,355220328;5,997907302;-6,842987417;4,118157841;4,328770541;3,971953279;19,11815784;4,328770541;-7,644779672;5,997907302;12,72516811;3,604802401;21,86993497;9,120365709;23,09259795;21,88894447;24,29014507;1,203653475;-2,157076686;-4,476238119;0,162081041;2,319161433
34;Feher-to;21221;1,751137849;2,858049206;4,6854363;5,99806735;-15,44321219;6,27639891;2,417174917;3,972124755;21,27639891;2,417174917;-10,3145637;5,99806735;12,78931973;3,352676338;22,23411706;9,436643392;20,44380165;18,66233117;22,21410705;1,78147048;-11,84662654;-16,56628314;-7,137568784;4,719656599
34;Feher-to;21497;7,074521225;2,080362083;9,501480326;6,062897394;-3,618208568;2,945349088;5,484105216;4,026826851;17,94534909;5,484105216;-5,498519674;6,062897394;13,14170677;4,417208604;21,84192096;8,724498166;22,52663614;21,6138069;23,43971986;0,912829235;-1,723619212;-3,829914957;0,390195098;2,106295745
34;Feher-to;21846;3,339681338;2,861249302;7,901407662;6,115720238;-8,769294817;5,703546323;5,106309712;4,06579091;20,70354632;5,106309712;-7,098592338;6,115720238;12,42932299;2,708354177;22,17808904;9,720968813;22,4026588;19,66283142;25,14057029;2,739827382;-8,276817775;-14,05702851;-2,461230615;5,780210739
34;Feher-to;21872;1,782524553;3,610955402;5,078510595;5,998788579;-12,35684248;6,988232846;2,893148164;3,972693558;21,98823285;2,893148164;-9,921489405;5,998788579;13,39844902;5,313656828;21,50575288;8,084792192;22,64510356;20,4132066;24,89044522;2,231896957;-10,4246615;-15,04552276;-5,768884442;4,620861259
34;Feher-to;22196;2,337446264;3,848085781;7,210137336;6,088148444;-10,40989296;5,407222222;4,591478528;4,041508571;20,40722222;4,591478528;-7,789862664;6,088148444;12,51976711;1,895947974;23,13056528;10,62381914;22,45403307;20,28814407;24,61530765;2,165888998;-4,593138366;-9,722861431;0,542271136;5,129723065
35;Kokad;22545;5,236327016;3,856418647;2,263953158;6,003080162;-5,614333709;4,99164865;0,529409088;3,975704212;19,99164865;0,529409088;-12,73604684;6,003080162;3,173179371;-14,91245623;21,08554277;18,0856356;18,2087343;12,7843922;23,5897949;5,424342107;-7,154858398;-14,36118059;0,20010005;7,206322193
35;Kokad;22894;3,857716619;4,535323438;7,516110176;5,998558007;-7,975273584;6,879006504;4,277594909;3,97265976;21,8790065;4,277594909;-7,483889824;5,998558007;11,40051721;1,755877939;21,05752876;9,644639271;20,850919;18,61230615;23,06453227;2,238612844;-6,009109467;-11,28164082;-0,712356178;5,272531353
36;La Grande Pile;19118;-3,482396227;4,489000091;7,454097995;6,006478118;-17,94947322;6,879473677;4,242844517;3,975315618;21,87947368;4,242844517;-7,545902005;6,006478118;10,07108397;0,215107554;19,90895448;9,855976416;22,28249181;20,58829415;23,989995;1,694197667;-1,175849374;-3,715857929;1,378689345;2,540008555
36;La Grande Pile;19151,37901;7,994345324;3,266051446;8,807346548;6,008226196;-0,869207621;5,254418301;5,135161601;3,975369682;20,2544183;5,135161601;-6,192653452;6,008226196;10,6483039;0,915457729;20,3851926;9,732846171;22,42083615;20,76338169;24,09004502;1,657454462;-0,925817162;-3,373686843;1,492746373;2,447869682
36;La Grande Pile;19439,7;0,83082169;5,029366423;5,823114515;6,000363416;-13,85154923;7,799856043;3,418918427;3,974113419;22,79985604;3,418918427;-9,176885485;6,000363416;8,950963038;-1,773886943;19,68484242;10,72484998;22,47681426;20,58829415;24,36518259;1,888520108;-1,402172747;-4,780390195;1,948974487;3,378217448
36;La Grande Pile;19473,92262;4,957913114;3,802924993;7,75964113;6,005697277;-8,199356795;6,28430542;4,573115979;3,975230447;21,28430542;4,573115979;-7,24035887;6,005697277;10,75531665;0,579289645;20,94547274;10,17602701;22,10109122;20,51325663;23,66483242;1,587834587;0,521928782;-2,195097549;3,203601801;2,717026331
36;La Grande Pile;19554,71688;-3,64637648;4,642992647;7,240956542;6,000731693;-17,34508292;6,894277644;4,105511672;3,973590072;21,89427764;4,105511672;-7,759043458;6,000731693;12,07910343;2,568284142;21,5897949;9,510819288;22,74663433;21,16358179;24,31515758;1,583052535;-0,359569001;-2,499249625;1,75887944;2,139680623
36;La Grande Pile;19676,79085;7,245959577;2,690401868;8,494298674;6,001233907;-3,879566352;4,145384772;5,508368029;3,974435355;19,14538477;5,508368029;-6,505701326;6,001233907;8,414276559;-2,110055028;18,95647824;10,52433159;22,59200898;20,23811906;24,94047024;2,353889923;-0,92616147;-3,6018009;1,75887944;2,67563943
36;La Grande Pile;19759,35027;7,994345324;3,328453941;8,048749814;6,000267901;-0,869207621;4,297199441;4,695691587;3,973522421;19,29719944;4,695691587;-6,951250186;6,000267901;11,67509212;2,12006003;21,22561281;9,55503209;22,4046117;20,71335668;24,11505753;1,691255023;-1,499245964;-4,362181091;1,378689345;2,862935127
36;La Grande Pile;19981,6234;4,20881374;3,578538546;6,15943517;6,000550558;-7,836035569;5,735329861;3,319253803;3,973969138;20,73532986;3,319253803;-8,84056483;6,000550558;10,39441938;0,075037519;20,69334667;10,31938186;23,00851478;21,53876938;24,49024512;1,469745399;-0,249607059;-2,689344672;2,215107554;2,439737613
36;La Grande Pile;20123,98455;2,232364294;5,7692555;7,16762746;6,001447608;-8,921041012;8,394039834;4,103917419;3,973880015;23,39403983;4,103917419;-7,83237254;6,001447608;10,5750228;2,708354177;18,42421211;7,866668623;22,31039856;20,66333167;23,96498249;1,647066894;-0,896819739;-3,145572786;1,378689345;2,248753048
36;La Grande Pile;20222,42193;3,526069138;5,039926524;8,161782137;6,001094496;-6,069398165;7,261229909;4,763208884;3,973638789;22,26122991;4,763208884;-6,838217863;6,001094496;10,78980148;0,467233617;21,08554277;10,32256786;22,58188527;21,13856928;24,04002001;1,44331599;1,564445313;-0,142071036;3,27963982;1,706516349
36;La Grande Pile;20457,77925;6,060992048;4,869955609;7,092678905;6,004698186;-1,271167914;5,984804557;3,802587132;3,976112935;20,98480456;3,802587132;-7,907321095;6,004698186;11,59902534;2,344172086;20,83341671;9,254853254;22,87097459;20,93846923;24,8154077;1,932505359;-0,137933568;-2,575287644;2,329164582;2,437354076
36;La Grande Pile;20694,92978;-0,025222964;4,813625891;6,86243121;6,002170438;-13,03764844;7,295154503;3,473698516;3,974554898;22,2951545;3,473698516;-8,13756879;6,002170438;11,28162178;1,195597799;21,39369685;10,08602398;22,34475247;20,86343172;23,83991996;1,481320752;-0,653741751;-2,423211606;1,150575288;1,769469855
36;La Grande Pile;20839,90027;2,42640624;4,914380062;7,453731569;6,00088944;-9,283591112;6,500981215;4,409651371;3,973973602;21,50098122;4,409651371;-7,546268431;6,00088944;10,17737352;0,103051526;20,24512256;10,07432199;21,77237994;19,68784392;23,86493247;2,084536014;-1,426133583;-4,286143072;1,416708354;2,860009489
36;La Grande Pile;21078,94307;8,38844072;3,218077454;9,004522249;6,004216167;0,184623718;4,296544538;5,270217193;3,975709572;19,29654454;5,270217193;-5,995477751;6,004216167;12,51919549;3,716858429;21,33766883;8,802337061;23,44380775;21,76388194;25,11555778;1,679925808;0,226080565;-2,043021511;2,51925963;2,269102075
36;La Grande Pile;21175,24115;8,043293167;2,897840655;8,814528975;6,001219536;-1,155135294;4,205306742;5,415905826;3,973897849;19,20530674;5,415905826;-6,185471025;6,001219536;10,60511934;0,663331666;20,52526263;9,941787674;24,64355093;22,96448224;26,31615808;1,679068686;2,076866848;-0,370185093;4,534267134;2,447051941
36;La Grande Pile;21564,7929;7,792044257;2,687771405;8,552056926;6,00056305;-1,445223391;5,086767789;4,998895667;3,973790693;20,08676779;4,998895667;-6,447943074;6,00056305;11,17668161;3,660830415;18,67633817;7,515851195;21,9073294;20,36318159;23,46473237;1,54414781;-1,262829977;-3,981990995;1,454727364;2,719161019
36;La Grande Pile;21809,47281;9,355486648;3,506287175;7,960949943;5,999963106;1,207396865;4,797975533;4,482374413;3,972947997;19,79797553;4,482374413;-7,039050057;5,999963106;12,16736189;3,24062031;21,08554277;8,92674158;21,92540557;20,53826913;23,28964482;1,387136434;2,196229001;0,428214107;4,002001001;1,768014894
36;La Grande Pile;22240,57846;-3,647171807;3,888241598;5,325233363;6,006247458;-20,5702095;5,571619942;2,718338676;3,975305861;20,57161994;2,718338676;-9,674766637;6,006247458;10,25437475;-0,345172586;20,86143072;10,59954734;21,02217142;19,6128064;22,43921961;1,409365015;-0,822723292;-3,487743872;1,872936468;2,66502058
37;Furamoos;19047,5071;8,337439201;3,190988407;5,506479063;5,99910031;-2,102267002;5,02850144;2,879161109;3,972927799;20,02850144;2,879161109;-9,493520937;5,99910031;11,1390149;0,075037519;22,17808904;11,06397738;21,32277252;19,31265633;23,31465733;2,010116196;-2,11965304;-6,529264632;2,329164582;4,409611593
37;Furamoos;19157,00733;5,414117554;3,178395138;6,445341253;5,999510511;-4,049662088;3,815609807;3,352689467;3,97316685;18,81560981;3,352689467;-8,554658747;5,999510511;9,01739297;-2,782391196;20,8054027;11,79978417;21,45945655;19,06253127;23,86493247;2,396925288;-1,387721763;-5,654827414;2,861430715;4,267105651
37;Furamoos;19266,50756;3,857716619;4,173745086;5,096329474;5,999257342;-7,975273584;7,06237893;2,735108639;3,973248426;22,06237893;2,735108639;-9,903670526;5,999257342;10,19740171;-1,661830915;22,03801901;11,85923263;20,81214045;18,21210605;23,38969485;2,600034399;-0,74312878;-5,426713357;3,925962981;4,683584576
